x_mm y_mm z_mm
59.853496 -0.920046 -15.033554
59.882954 0.891392 -15.391009
59.888475 -7.146745 -15.480441
59.892817 7.208610 -15.583270
59.934186 -72.806413 -43.065925
59.879757 72.823425 -43.155609
59.874741 0.007431 -15.130520
59.878610 -20.428013 -17.166250
59.840764 20.477024 -16.900330
59.923119 -85.091111 -55.714713
59.864975 85.068288 -55.572619
59.869354 90.739415 -63.527657
59.851497 -39.524987 -22.602274
59.829216 39.606071 -22.631399
59.931099 -58.985408 -32.486844
59.943373 59.036392 -32.709234
59.920662 -60.826490 -33.499748
59.877030 -9.967551 -15.835909
59.898550 9.969261 -15.771763
59.939782 -82.469167 -52.327474
59.899836 17.499190 -16.628528
59.941676 -50.765866 -27.694318
59.956024 -31.068141 -19.683863
59.911584 31.093629 -19.812879
59.951424 -34.654194 -20.749778
59.982815 34.600817 -20.873662
59.961201 -66.605218 -37.921548
59.914452 66.593503 -37.931095
59.981062 -21.460574 -17.497721
60.011340 21.471565 -17.318201
60.018353 -37.087949 -21.643162
59.972117 37.063164 -21.618333
59.951399 -6.260058 -15.518087
59.971507 6.265470 -15.404570
60.009258 -11.809043 -15.858701
60.042195 11.836096 -16.100958
60.016492 -40.906298 -23.457597
59.955223 40.908881 -23.361233
60.036927 -15.670955 -16.430421
59.955497 15.608824 -16.565730
59.967325 -30.063655 -19.636465
60.012488 30.074699 -19.433079
60.031463 -49.326192 -26.963937
60.063341 -13.671749 -16.062051
60.018381 13.727274 -16.412192
60.061867 -22.544180 -17.552472
60.033615 22.562621 -17.487824
60.054781 -88.099309 -59.779168
60.008915 88.083168 -59.832144
60.087181 -9.139173 -15.555044
60.059886 9.085404 -15.554349
60.082131 -18.543877 -17.161506
60.098136 18.504350 -16.791508
60.057441 -5.398387 -15.648092
60.058470 5.402180 -15.515072
60.022507 -28.950246 -19.389343
60.081358 28.905718 -19.278701
60.076433 68.762175 -39.619022
60.056882 -42.287083 -24.217593
60.108390 42.274614 -23.954613
60.043185 -64.760967 -36.618584
60.067963 64.758393 -36.607065
60.067421 -55.707602 -30.576285
60.114267 55.701686 -30.259786
60.100007 -33.560891 -20.700509
60.078114 -23.548875 -17.860990
60.098594 23.625198 -18.024894
60.107422 -47.916543 -26.547170
60.142475 75.380973 -45.100003
60.164791 -27.850920 -18.985037
60.159362 27.840506 -19.108686
60.192493 80.256273 -50.140402
60.105959 -24.693978 -18.003524
60.107836 24.641811 -18.343557
60.087566 -38.398404 -22.525793
60.122195 38.419242 -22.824503
60.092263 -52.547885 -29.060323
60.169147 52.519517 -28.764379
60.136347 -43.673276 -24.423397
60.119876 43.681463 -24.487891
60.098166 -91.054691 -64.070490
60.092488 91.115790 -63.924196
60.123270 -26.810093 -18.842069
60.187592 26.749079 -18.836507
60.162603 46.515151 -25.596998
60.074634 -85.412084 -56.228680
60.136968 85.443785 -56.163833
60.132952 -4.481531 -15.603077
60.119430 4.556712 -15.489510
60.126025 -25.718916 -18.475945
60.116152 25.695347 -18.192499
60.129972 -45.130505 -25.220966
60.050137 45.091522 -25.153055
60.133669 -35.946757 -21.366728
60.191345 35.993021 -21.300194
60.136854 -82.826936 -53.033394
60.174861 -62.960550 -35.425280
60.170736 -11.000639 -15.945655
60.165823 10.914951 -15.977749
60.171183 -16.660522 -16.699619
60.171742 16.618898 -16.410186
60.189525 -8.105852 -15.853139
60.187445 8.133343 -15.596440
60.200133 -19.575273 -17.077521
60.125092 19.529046 -17.137036
60.245938 -3.578803 -15.537710
60.194358 3.580138 -15.759021
60.192546 -59.304090 -32.488960
60.218467 59.281361 -32.839192
60.202847 -61.086048 -33.955649
60.211799 61.155789 -33.887252
60.202436 -32.400606 -20.398407
60.230849 32.419009 -20.031815
60.189015 -12.818998 -16.038118
60.244446 12.808371 -15.981032
60.224598 -14.693592 -16.575137
60.185347 14.731984 -16.489483
60.280727 -66.918434 -38.078647
60.236290 66.923223 -38.521558
60.278561 -2.748073 -15.470222
60.291804 39.774826 -23.019177
60.253565 -51.079692 -28.115302
60.240445 51.070475 -28.481517
60.250891 77.939764 -48.207413
60.293000 -1.765548 -15.558606
60.259788 1.785245 -15.667170
60.296529 -54.278366 -30.157653
60.268304 54.304885 -29.775938
60.315787 -20.590233 -17.363720
60.284847 -88.406910 -60.191518
60.286335 88.444612 -60.450293
60.304663 -7.300988 -15.765726
60.300263 7.213564 -15.724643
60.273421 -0.866152 -15.501261
60.359251 0.911543 -15.518063
60.328496 0.051233 -15.463001
60.342488 -31.297144 -19.989439
60.350020 31.321165 -20.582093
60.345627 34.841977 -21.321011
60.372595 -9.984565 -16.208204
60.374868 10.023048 -16.116689
60.363102 -17.643376 -16.899357
60.328413 17.613735 -16.816404
60.376350 -37.281898 -21.920208
60.297538 37.265303 -22.352978
60.337700 -41.148259 -23.491019
60.287657 41.126682 -23.472204
60.350228 -69.106493 -40.219368
60.347681 -49.601883 -27.075980
60.383456 91.432378 -64.649160
60.365642 -21.625913 -17.697805
60.362542 21.603368 -17.791074
60.334777 -75.751319 -46.092795
60.344370 75.718444 -46.144716
60.347054 -65.062959 -37.066680
60.458737 -80.570232 -50.725747
60.383106 80.539396 -50.940736
60.407707 -85.823948 -56.773788
60.409910 85.761329 -56.932574
60.347554 -30.249080 -19.688710
60.406510 -55.998916 -30.831785
60.431054 56.016082 -30.949560
60.370089 -6.347634 -15.859607
60.409088 6.304509 -15.417861
60.433329 -83.184685 -53.903262
60.363522 71.229166 -41.864929
60.443007 -73.452866 -44.065451
60.439126 73.468532 -43.716816
60.401264 -11.962509 -16.165778
60.446425 11.862699 -16.235059
60.394576 15.746417 -16.731252
60.376858 42.530660 -24.496821
60.439519 -48.177188 -26.981379
60.382518 48.204830 -26.734047
60.404382 -22.698674 -17.792949
60.387723 52.780699 -29.003031
60.474828 -13.787105 -16.429367
60.488452 13.827403 -16.667432
60.465980 -29.101208 -19.472598
60.453391 29.133278 -19.293989
60.460406 -63.253715 -35.587400
60.418085 63.255432 -35.944271
60.462438 -33.739274 -20.923323
60.473268 33.744883 -20.699989
60.580439 -18.656786 -17.263705
60.508833 18.622181 -17.228172
60.468146 -43.892923 -24.837532
60.484841 -57.856733 -32.065482
60.472915 57.832484 -32.246898
60.486029 -9.088380 -15.937841
60.443886 9.134535 -16.091347
60.487204 46.745608 -25.910164
60.472403 -38.652264 -22.543988
60.486530 38.700074 -22.680761
60.456186 -23.750280 -18.300816
60.521506 23.714468 -18.105269
60.450171 -45.342051 -25.296951
60.513954 45.332002 -25.484410
60.487005 -5.475012 -15.688446
60.481814 5.422846 -15.529131
60.507101 -28.046632 -19.278628
60.495618 27.961377 -19.419427
60.496856 -61.361400 -34.609984
60.505173 61.472114 -34.459939
60.495554 -59.595318 -33.226502
60.519756 59.585690 -33.684890
60.558447 -24.797150 -18.173376
60.595658 24.842746 -18.471671
60.552265 -36.173749 -21.698304
60.542482 36.227319 -21.845061
60.464364 -26.893834 -19.267886
60.509265 -88.789040 -61.332899
60.483709 88.808543 -60.957581
60.482009 67.229409 -38.450171
60.507928 -25.834928 -18.794497
60.480139 25.875987 -18.980748
60.530496 -78.295093 -48.663434
60.568828 78.282796 -48.437315
60.527053 -4.520250 -15.857598
60.547791 4.522155 -15.733714
60.608603 -51.374560 -28.255021
60.622310 51.386259 -28.575240
60.588181 -32.666063 -20.694546
60.550490 32.605892 -20.589846
60.578929 -19.693078 -17.577165
60.575745 19.711595 -17.233100
60.573746 -16.715928 -16.752806
60.552309 16.751928 -16.993811
60.614843 -11.033515 -16.312833
60.582926 10.990183 -16.059488
60.649458 -54.621706 -30.272490
60.607588 54.555739 -30.052974
60.574023 -8.222910 -16.090047
60.668155 8.214518 -15.896028
60.610424 -39.965893 -23.400141
60.634369 40.020653 -23.366598
60.613123 -3.633778 -15.899281
60.605263 3.579501 -15.579207
60.650560 -86.086975 -57.578179
60.617568 -80.890840 -51.462974
60.627029 80.846485 -51.436454
60.675084 -69.373106 -40.605693
60.594790 69.431237 -40.410401
60.662963 76.031438 -46.560831
60.670050 -14.786494 -16.862847
60.673421 14.806737 -16.685475
60.618781 -12.873421 -16.386298
60.610561 12.858178 -16.377854
60.607627 -83.467240 -54.166145
60.650372 83.526653 -54.566127
60.673100 -65.363596 -37.343625
60.634285 65.368948 -37.239682
60.689469 -2.720159 -15.796342
60.667216 2.776570 -15.447625
60.688395 -34.971144 -21.180823
60.706737 35.000946 -21.386146
60.689143 -20.735455 -17.783243
60.653266 20.744455 -17.743578
60.736362 -49.908171 -27.577458
60.705888 49.894505 -27.963543
60.656684 -71.581666 -42.712501
60.683707 71.619805 -42.592863
60.696344 -73.786435 -44.354206
60.714751 -31.508222 -20.198893
60.657769 31.471978 -20.526139
60.747849 -37.494437 -22.033407
60.674127 1.826108 -15.678347
60.711772 -41.359203 -24.202142
60.665571 41.380530 -24.035369
60.704787 -56.345495 -31.460202
60.709360 56.355218 -30.954797
60.749967 7.310881 -15.678477
60.751895 -0.865665 -15.957913
60.755451 0.905283 -15.931218
60.744617 -0.010382 -15.571600
60.747180 -17.761532 -17.262879
60.722583 17.735638 -17.526304
60.691622 -10.051519 -16.159619
60.755050 10.067963 -16.328045
60.718063 -63.524225 -36.272059
60.697543 -48.484253 -27.344790
60.728803 48.483919 -27.285547
60.745915 -89.170517 -61.616754
60.863641 89.143915 -61.627489
60.746485 -53.126007 -29.750133
60.755713 53.094561 -29.527543
60.773641 -21.750343 -17.979437
60.795544 21.749789 -17.853386
60.754178 -30.371334 -20.079829
60.717317 30.452797 -20.011798
60.729473 -42.819293 -24.557606
60.766085 42.740147 -24.685715
60.827173 -58.153551 -32.394484
60.751221 58.109376 -32.483984
60.817520 -78.593948 -48.849931
60.822839 -47.046440 -26.713277
60.762506 -59.931656 -33.479797
60.788026 59.906382 -33.616261
60.831327 67.526115 -39.365036
60.887912 -44.211679 -25.128900
60.796815 44.200264 -25.021875
60.742554 -6.411580 -16.104024
60.805527 6.378698 -15.857889
60.842903 45.614483 -25.807566
60.828710 -33.978969 -21.157179
60.802555 33.916852 -21.401089
60.846236 -15.792421 -16.826089
60.838056 15.836822 -16.980170
60.844253 -22.855775 -18.041640
60.815030 22.821979 -18.245494
60.864080 -11.967697 -16.208763
60.844393 11.968505 -16.373077
60.838255 -29.312822 -19.749577
60.834394 -38.836363 -22.901162
60.871624 38.884026 -23.130287
60.849749 -13.879766 -16.415739
60.832796 13.895234 -16.932229
60.872555 -86.530495 -58.576007
60.886547 -18.788916 -17.330241
60.956593 -23.891047 -18.171864
60.914820 23.879750 -18.112427
60.939506 -81.296327 -52.035305
60.894350 81.218074 -51.969106
60.928785 -36.358259 -21.976759
60.892557 36.402160 -22.010164
60.930165 -28.220140 -19.347956
60.822794 28.207575 -19.556282
60.861742 -9.214579 -16.141630
60.884008 9.136889 -16.165811
60.931063 -76.355070 -46.995385
60.926309 76.360184 -46.761297
60.880332 -51.599543 -28.914702
60.866027 51.603289 -28.863839
60.897670 83.798464 -55.414163
60.899919 -5.487963 -15.949387
60.903780 5.479684 -15.927589
60.905904 -24.957985 -18.951876
60.941695 -27.118834 -19.403749
60.901596 27.073056 -19.245087
60.903281 -54.812059 -30.708012
60.938788 54.862441 -30.363130
60.944372 69.708067 -40.840582
60.938201 -26.034772 -19.119058
60.922227 26.111519 -18.791695
60.942480 -74.136934 -44.490881
61.005500 74.064719 -44.871574
60.992945 -32.827384 -21.260379
60.954075 32.820326 -20.788956
60.931787 -71.908748 -43.095084
60.984844 71.928597 -42.969043
60.907684 -40.243595 -23.761182
60.980111 40.281818 -23.660832
60.979090 4.517255 -15.958214
61.024174 -19.846679 -17.690810
61.019585 19.838972 -17.800609
61.024502 -16.780850 -17.312899
61.048085 16.872926 -17.297796
60.991583 -89.483603 -62.478255
60.992166 89.449974 -62.447615
61.013228 -11.030136 -16.368467
61.065376 11.053478 -16.527013
60.968629 -50.157751 -27.982048
61.002078 50.156792 -28.136359
61.003072 -56.613595 -32.146258
61.036489 56.640190 -31.613462
60.991343 -8.277187 -16.496806
61.027680 8.251548 -16.075545
61.099681 -63.846062 -36.574927
61.022960 -3.655833 -15.856028
61.052637 3.623602 -16.147994
61.081829 -78.984366 -49.466107
61.060021 78.982555 -49.950163
61.085216 -35.264550 -21.505624
61.084792 35.260547 -21.905617
61.024455 -37.714272 -22.614937
61.054214 37.703901 -22.619094
60.998572 -41.636178 -24.383137
61.074555 41.640597 -23.939239
61.128996 -14.955207 -17.061554
61.047390 14.895889 -16.854316
61.058668 -12.990665 -16.675807
61.047040 12.980664 -16.452325
61.113356 -31.727204 -20.576649
61.087945 31.726255 -20.565575
61.079821 -58.387030 -32.561524
61.047547 58.441175 -32.842501
61.080521 -53.368010 -30.167811
61.057043 53.368296 -29.895229
61.087969 -20.887467 -17.765680
61.095427 20.851111 -17.882767
61.070904 -2.774199 -15.752827
61.085016 2.750720 -15.728594
61.127064 -48.758452 -27.393021
61.078601 48.714851 -27.358234
61.147660 -67.932093 -39.569938
61.115799 67.769457 -39.635504
61.112962 -62.005857 -35.095352
61.144008 60.208006 -34.185466
61.152833 -86.804778 -59.234478
61.134092 86.837605 -58.990191
61.082128 -43.012862 -24.772245
61.099955 -1.849284 -15.966086
61.152334 1.829397 -15.926844
61.158534 -81.532174 -52.473079
61.129194 81.538438 -52.511789
61.150091 -7.420332 -16.369401
61.151712 7.339747 -16.261853
61.186099 -47.232651 -26.964203
61.162343 47.237610 -26.734307
61.121370 -17.828386 -17.502997
61.097640 17.783384 -17.606524
61.192955 -0.949243 -16.074124
61.112149 0.937797 -16.023161
61.121507 -30.608506 -20.312034
61.142451 30.589399 -20.468580
61.145199 -0.000966 -15.957352
61.113342 -44.383773 -25.498933
61.162433 44.411720 -25.298962
61.124171 -84.135516 -55.974379
61.173328 84.163773 -55.682849
61.183306 -45.853161 -26.453686
61.201641 45.845441 -25.859035
61.183182 -76.693056 -47.429795
61.188905 76.672764 -47.473600
61.125753 -10.167076 -16.540140
61.145362 10.150199 -16.277457
61.167373 -21.875966 -18.293016
61.194466 -70.088934 -41.407884
61.187732 70.019601 -41.668967
61.220580 -39.103061 -23.031415
61.145513 39.094106 -23.537279
61.175342 -34.155721 -21.232313
61.211356 34.101746 -21.397694
61.225168 -29.481811 -20.167703
61.238302 29.471354 -20.160919
61.238496 -55.117471 -30.811965
61.242462 55.127231 -30.995218
61.271070 74.397513 -45.380194
61.200827 -51.881915 -29.225531
61.225367 51.893626 -28.966301
61.235786 -22.946455 -18.476572
61.253940 22.949583 -18.390728
61.211762 -72.282955 -43.356433
61.237210 72.260048 -43.315327
61.273051 -66.001501 -38.111573
61.241659 65.985524 -38.468948
61.234163 6.431151 -16.212924
61.246444 -15.912664 -17.321208
61.245500 15.946463 -17.089304
61.259784 -89.852470 -63.399958
61.210479 89.831342 -63.148437
61.247353 -36.537099 -22.408640
61.279481 -12.053089 -16.512236
61.275545 12.066693 -16.570841
61.314861 -28.333544 -19.695300
61.273678 28.366783 -20.029875
61.277298 24.063527 -18.683986
61.232583 -14.028169 -16.905020
61.263013 -18.817999 -17.610321
61.289118 18.906221 -17.899632
61.270607 -27.287768 -19.602479
61.342691 27.293397 -19.790040
61.312513 -25.178415 -19.171359
61.343068 25.113582 -18.918448
61.365865 -26.200206 -19.209075
61.343282 26.189442 -18.933857
61.299708 -79.278660 -50.229035
61.282615 79.251434 -50.547769
61.286737 -9.227562 -16.608387
61.319266 9.276616 -16.432922
61.306930 -40.480952 -24.143473
61.289076 40.447782 -23.928708
61.350713 -56.917552 -32.129544
61.348229 56.883224 -32.178116
61.318325 5.567198 -16.281098
61.291447 -33.042082 -21.383146
61.338170 33.055971 -21.412118
61.328091 -64.134636 -37.135548
61.371195 64.202677 -37.043822
61.345399 -50.451461 -28.318425
61.322888 50.416292 -28.479577
61.362307 -87.193412 -59.939411
61.352841 87.179411 -59.405865
61.361017 -68.186290 -40.460294
61.379288 68.155375 -39.823238
61.354458 -81.862108 -53.714768
61.398463 81.904389 -53.333565
61.400449 -19.974071 -17.945986
61.365783 19.912654 -17.876955
61.307564 -62.325774 -35.549402
61.366620 62.357592 -35.837067
61.417634 -53.622859 -30.612910
61.444652 53.702225 -30.072156
61.411828 -41.834578 -24.885222
61.384294 41.859681 -24.663058
61.417335 -16.936520 -17.484868
61.337659 16.984313 -17.216269
61.411433 -4.622072 -16.317409
61.428283 4.573156 -16.126738
61.386988 -84.516354 -55.901458
61.435137 60.479924 -34.546338
61.430863 -37.950519 -23.005920
61.315363 37.943002 -22.988562
61.433261 -35.473565 -22.129855
61.453184 35.464361 -22.112317
61.425371 -11.204279 -16.833117
61.453555 11.132012 -16.743174
61.433782 -49.002234 -27.884587
61.430920 48.994288 -27.730865
61.448672 -77.064127 -47.720377
61.428562 77.038650 -48.016367
61.422650 -31.926342 -21.032253
61.435935 -8.393770 -16.518780
61.457950 8.340364 -16.268687
61.444198 -43.324142 -25.424286
61.505867 43.251939 -25.270971
61.482471 -3.692384 -16.149622
61.508725 3.698169 -16.161041
61.435609 70.363363 -41.876237
61.440742 -14.977171 -17.324716
61.458227 14.972735 -17.209923
61.451770 -13.065643 -16.898845
61.436523 13.044707 -16.694788
61.489234 -47.637129 -27.252362
61.528791 90.154635 -64.266718
61.492175 -21.010570 -18.260613
61.491885 -74.842020 -46.156325
61.523274 74.753926 -45.621279
61.463130 -44.700728 -25.666699
61.449021 44.640033 -25.848139
61.514709 -46.083387 -26.257219
61.514671 46.078394 -26.033260
61.532073 -72.570818 -43.707392
61.573785 -2.742180 -16.156594
61.545728 2.759536 -16.267330
61.461661 -66.314755 -38.729626
61.489525 66.273298 -38.886684
61.479881 -30.746048 -20.878782
61.538272 30.772555 -20.776205
61.551887 -55.440602 -30.986817
61.597439 55.488747 -31.220998
61.533271 -1.822752 -16.188931
61.528512 1.871291 -15.970014
61.564109 -52.205204 -29.438846
61.525599 52.197423 -29.794449
